iso_3,year,stat_corp_tax_rate
GRD,2007,30.0
GRD,2008,30.0
GRD,2009,30.0
GRD,2010,30.0
GRD,2011,30.0
GRD,2012,30.0
GRD,2013,30.0
GRD,2014,30.0
GRD,2015,30.0
GRD,2016,30.0
GRD,2017,30.0
GRD,2018,30.0
GRD,2019,28.0
GRD,2020,28.0
GRD,2021,28.0
GRD,2022,28.0
GRD,2023,28.0
GRD,2024,28.0
GRD,2025,28.0
GRL,1980,
GRL,1981,
GRL,1982,
GRL,1983,
GRL,1984,
GRL,1985,
GRL,1986,
GRL,1987,
GRL,1988,
GRL,1989,
GRL,1990,
GRL,1991,
GRL,1992,
GRL,1993,
GRL,1994,
GRL,1995,
GRL,1996,
GRL,1997,
GRL,1998,
GRL,1999,
GRL,2000,35.0
GRL,2001,35.0
GRL,2002,35.0
GRL,2003,35.0
GRL,2004,35.0
GRL,2005,35.0
GRL,2006,35.0
GRL,2007,30.0
GRL,2008,30.0
GRL,2009,30.0
GRL,2010,30.0
GRL,2011,30.0
GRL,2012,30.0
GRL,2013,30.0
GRL,2014,30.0
GRL,2015,30.0
GRL,2016,31.8
GRL,2017,31.8
GRL,2018,31.8
GRL,2019,31.8
GRL,2020,26.5
GRL,2021,26.5
GRL,2022,26.5
GRL,2023,26.5
GRL,2024,26.5
GRL,2025,26.5
GTM,1980,48.0
GTM,1981,48.0
GTM,1982,48.0
GTM,1983,48.0
GTM,1984,42.0
GTM,1985,42.0
GTM,1986,42.0
GTM,1987,42.0
GTM,1988,34.0
GTM,1989,34.0
GTM,1990,34.0
GTM,1991,34.0
GTM,1992,34.0
GTM,1993,25.0
GTM,1994,25.0
GTM,1995,30.0
GTM,1996,30.0
GTM,1997,30.0
GTM,1998,25.0
GTM,1999,27.5
GTM,2000,25.0
GTM,2001,31.0
GTM,2002,31.0
GTM,2003,31.0
GTM,2004,31.0
GTM,2005,31.0
GTM,2006,31.0
GTM,2007,31.0
GTM,2008,31.0
GTM,2009,31.0
GTM,2010,31.0
GTM,2011,31.0
GTM,2012,31.0
GTM,2013,31.0
GTM,2014,28.0
GTM,2015,25.0
GTM,2016,25.0
GTM,2017,25.0
GTM,2018,25.0
GTM,2019,25.0
GTM,2020,25.0
GTM,2021,25.0
GTM,2022,25.0
GTM,2023,25.0
GTM,2024,25.0
GTM,2025,25.0
GUF,1980,
GUF,1981,
GUF,1982,
GUF,1983,
GUF,1984,
GUF,1985,
GUF,1986,
GUF,1987,
GUF,1988,
GUF,1989,
GUF,1990,
GUF,1991,
GUF,1992,
GUF,1993,
GUF,1994,
GUF,1995,
GUF,1996,
GUF,1997,
GUF,1998,
GUF,1999,
GUF,2000,
GUF,2001,
GUF,2002,
GUF,2003,
GUF,2004,
GUF,2005,
GUF,2006,
GUF,2007,
GUF,2008,
GUF,2009,
GUF,2010,
GUF,2011,
GUF,2012,
GUF,2013,
GUF,2014,
GUF,2015,
GUF,2016,
GUF,2017,
GUF,2018,
GUF,2019,
GUF,2020,
GUF,2021,
GUF,2022,
GUF,2023,
GUF,2024,
GUF,2025,
GUM,1980,
GUM,1981,
GUM,1982,
GUM,1983,
GUM,1984,
GUM,1985,
GUM,1986,
GUM,1987,
GUM,1988,
GUM,1989,
GUM,1990,
GUM,1991,
GUM,1992,
GUM,1993,
GUM,1994,
GUM,1995,
GUM,1996,
GUM,1997,
GUM,1998,
GUM,1999,
GUM,2000,
GUM,2001,35.0
GUM,2002,35.0
GUM,2003,
GUM,2004,35.0
GUM,2005,35.0
GUM,2006,35.0
GUM,2007,35.0
GUM,2008,35.0
GUM,2009,35.0
GUM,2010,35.0
GUM,2011,35.0
GUM,2012,35.0
GUM,2013,35.0
GUM,2014,35.0
GUM,2015,35.0
GUM,2016,35.0
GUM,2017,35.0
GUM,2018,21.0
GUM,2019,21.0
GUM,2020,21.0
GUM,2021,21.0
GUM,2022,21.0
GUM,2023,21.0
GUM,2024,21.0
GUM,2025,21.0
GUY,1980,
GUY,1981,
GUY,1982,
GUY,1983,
GUY,1984,
GUY,1985,
GUY,1986,
GUY,1987,
GUY,1988,55.0
GUY,1989,55.0
GUY,1990,55.0
GUY,1991,55.0
GUY,1992,55.0
GUY,1993,35.0
GUY,1994,35.0
GUY,1995,45.0
GUY,1996,45.0
GUY,1997,45.0
GUY,1998,45.0
GUY,1999,45.0
GUY,2000,45.0
GUY,2001,45.0
GUY,2002,45.0
GUY,2003,
GUY,2004,35.0
GUY,2005,35.0
GUY,2006,
GUY,2007,
GUY,2008,
GUY,2009,
GUY,2010,35.0
GUY,2011,30.0
GUY,2012,30.0
GUY,2013,30.0
GUY,2014,30.0
GUY,2015,30.0
GUY,2016,30.0
GUY,2017,27.5
GUY,2018,27.5
GUY,2019,25.0
GUY,2020,25.0
GUY,2021,25.0
GUY,2022,25.0
GUY,2023,25.0
GUY,2024,25.0
GUY,2025,25.0
HKG,1980,17.0
HKG,1981,17.0
HKG,1982,16.5
HKG,1983,16.5
HKG,1984,16.5
HKG,1985,18.5
HKG,1986,18.5
HKG,1987,18.5
HKG,1988,18.0
HKG,1989,17.0
HKG,1990,16.5
HKG,1991,16.5
HKG,1992,16.5
HKG,1993,17.5
HKG,1994,17.5
HKG,1995,16.5
HKG,1996,16.5
HKG,1997,16.5
HKG,1998,16.5
HKG,1999,16.0
HKG,2000,16.0
HKG,2001,16.0
HKG,2002,16.0
HKG,2003,16.0
HKG,2004,17.5
HKG,2005,17.5
HKG,2006,17.5
HKG,2007,17.5
HKG,2008,16.5
HKG,2009,16.5
HKG,2010,16.5
HKG,2011,16.5
HKG,2012,16.5
HKG,2013,16.5
HKG,2014,16.5
HKG,2015,16.5
HKG,2016,16.5
HKG,2017,16.5
HKG,2018,16.5
HKG,2019,16.5
HKG,2020,16.5
HKG,2021,16.5
HKG,2022,16.5
HKG,2023,16.5
HKG,2024,16.5
HKG,2025,16.5
HMD,1980,
HMD,1981,
HMD,1982,
HMD,1983,
HMD,1984,
HMD,1985,
HMD,1986,
HMD,1987,
HMD,1988,
HMD,1989,
HMD,1990,
HMD,1991,
HMD,1992,
HMD,1993,
HMD,1994,
HMD,1995,
HMD,1996,
HMD,1997,
HMD,1998,
HMD,1999,
HMD,2000,
HMD,2001,
HMD,2002,
HMD,2003,
HMD,2004,
HMD,2005,
HMD,2006,
HMD,2007,
HMD,2008,
HMD,2009,
HMD,2010,
HMD,2011,
HMD,2012,
HMD,2013,
HMD,2014,
HMD,2015,
HMD,2016,
HMD,2017,
HMD,2018,
HMD,2019,
HMD,2020,
HMD,2021,
HMD,2022,
HMD,2023,
HMD,2024,
HMD,2025,
HND,1980,40.0
HND,1981,40.0
HND,1982,40.0
HND,1983,40.0
HND,1984,40.0
HND,1985,40.0
HND,1986,40.0
HND,1987,40.0
HND,1988,40.0
HND,1989,40.0
HND,1990,35.0
HND,1991,35.0
HND,1992,35.0
HND,1993,35.0
HND,1994,35.0
HND,1995,35.0
HND,1996,35.0
HND,1997,40.25
HND,1998,40.25
HND,1999,25.0
HND,2000,25.0
HND,2001,25.0
HND,2002,25.0
HND,2003,30.0
HND,2004,30.0
HND,2005,30.0
HND,2006,30.0
HND,2007,30.0
HND,2008,30.0
HND,2009,30.0
HND,2010,35.0
HND,2011,30.0
HND,2012,31.0
HND,2013,30.0
HND,2014,30.0
HND,2015,30.0
HND,2016,30.0
HND,2017,30.0
HND,2018,30.0
HND,2019,30.0
HND,2020,30.0
HND,2021,30.0
HND,2022,30.0
HND,2023,30.0
HND,2024,30.0
HND,2025,30.0
HRV,1980,
HRV,1981,
HRV,1982,
HRV,1983,
HRV,1984,
HRV,1985,
HRV,1986,
HRV,1987,
HRV,1988,
HRV,1989,
HRV,1990,
HRV,1991,
HRV,1992,
HRV,1993,
HRV,1994,
HRV,1995,
HRV,1996,25.0
HRV,1997,25.0
HRV,1998,35.0
HRV,1999,35.0
HRV,2000,35.0
HRV,2001,20.0
HRV,2002,20.0
HRV,2003,20.32
HRV,2004,20.32
HRV,2005,20.23
HRV,2006,20.0
HRV,2007,20.0
HRV,2008,20.0
HRV,2009,20.0
HRV,2010,20.0
HRV,2011,20.0
HRV,2012,20.0
HRV,2013,20.0
HRV,2014,20.0
HRV,2015,20.0
HRV,2016,20.0
HRV,2017,18.0
HRV,2018,18.0
HRV,2019,18.0
HRV,2020,18.0
HRV,2021,18.0
HRV,2022,18.0
HRV,2023,18.0
HRV,2024,18.0
HRV,2025,18.0
HTI,1980,
HTI,1981,
HTI,1982,
HTI,1983,
HTI,1984,
HTI,1985,
HTI,1986,50.0
HTI,1987,30.0
HTI,1988,30.0
HTI,1989,35.0
HTI,1990,35.0
HTI,1991,
HTI,1992,
HTI,1993,
HTI,1994,
HTI,1995,35.0
HTI,1996,35.0
HTI,1997,35.0
HTI,1998,35.0
HTI,1999,35.0
HTI,2000,35.0
HTI,2001,35.0
HTI,2002,35.0
HTI,2003,0.0
HTI,2004,0.0
HTI,2005,0.0
HTI,2006,0.0
HTI,2007,0.0
HTI,2008,0.0
HTI,2009,0.0
HTI,2010,0.0
HTI,2011,30.0
HTI,2012,30.0
HTI,2013,30.0
HTI,2014,30.0
HTI,2015,30.0
HTI,2016,30.0
HTI,2017,30.0
HTI,2018,30.0
HTI,2019,30.0
HTI,2020,30.0
HTI,2021,30.0
HTI,2022,30.0
HTI,2023,30.0
HTI,2024,30.0
HTI,2025,30.0
HUN,1980,
HUN,1981,
HUN,1982,
HUN,1983,
HUN,1984,
HUN,1985,
HUN,1986,
HUN,1987,
HUN,1988,
HUN,1989,50.0
HUN,1990,40.0
HUN,1991,40.0
HUN,1992,40.0
HUN,1993,40.0
HUN,1994,36.0
HUN,1995,18.0
HUN,1996,18.0
HUN,1997,18.0
HUN,1998,18.0
HUN,1999,18.0
HUN,2000,18.0
HUN,2001,18.0
HUN,2002,18.0
HUN,2003,18.0
HUN,2004,16.0
HUN,2005,16.0
HUN,2006,17.33
HUN,2007,20.0
HUN,2008,20.0
HUN,2009,20.0
HUN,2010,19.0
HUN,2011,19.0
HUN,2012,19.0
HUN,2013,19.0
HUN,2014,19.0
HUN,2015,19.0
HUN,2016,19.0
HUN,2017,9.0
HUN,2018,9.0
HUN,2019,9.0
HUN,2020,9.0
HUN,2021,9.0
HUN,2022,9.0
HUN,2023,9.0
HUN,2024,9.0
HUN,2025,9.0
IDN,1980,45.0
IDN,1981,45.0
IDN,1982,45.0
IDN,1983,45.0
IDN,1984,35.0
IDN,1985,35.0
IDN,1986,35.0
IDN,1987,35.0
IDN,1988,35.0
IDN,1989,35.0
IDN,1990,35.0
IDN,1991,35.0
IDN,1992,35.0
IDN,1993,35.0
IDN,1994,35.0
IDN,1995,30.0
IDN,1996,30.0
IDN,1997,30.0
IDN,1998,30.0
IDN,1999,30.0
IDN,2000,30.0
IDN,2001,30.0
IDN,2002,30.0
IDN,2003,30.0
IDN,2004,30.0
IDN,2005,30.0
IDN,2006,30.0
IDN,2007,30.0
IDN,2008,30.0
IDN,2009,28.0
IDN,2010,25.0
IDN,2011,25.0
IDN,2012,25.0
IDN,2013,25.0
IDN,2014,25.0
IDN,2015,25.0
IDN,2016,25.0
IDN,2017,25.0
IDN,2018,25.0
IDN,2019,25.0
IDN,2020,25.0
IDN,2021,22.0
IDN,2022,22.0
IDN,2023,22.0
IDN,2024,22.0
IDN,2025,22.0
IMN,1980,
IMN,1981,
IMN,1982,
IMN,1983,
IMN,1984,
IMN,1985,
IMN,1986,
IMN,1987,
IMN,1988,20.0
IMN,1989,20.0
IMN,1990,20.0
IMN,1991,20.0
IMN,1992,20.0
IMN,1993,20.0
IMN,1994,20.0
IMN,1995,20.0
IMN,1996,20.0
IMN,1997,20.0
IMN,1998,20.0
IMN,1999,20.0
IMN,2000,20.0
IMN,2001,20.0
IMN,2002,18.0
IMN,2003,15.0
IMN,2004,15.0
IMN,2005,15.0
IMN,2006,15.0
IMN,2007,0.0
IMN,2008,0.0
IMN,2009,0.0
IMN,2010,0.0
IMN,2011,0.0
IMN,2012,0.0
IMN,2013,0.0
IMN,2014,0.0
IMN,2015,0.0
IMN,2016,0.0
IMN,2017,0.0
IMN,2018,0.0
IMN,2019,0.0
IMN,2020,0.0
IMN,2021,0.0
IMN,2022,0.0
IMN,2023,0.0
IMN,2024,0.0
IMN,2025,0.0
IND,1980,60.0
IND,1981,59.1
IND,1982,56.4
IND,1983,56.4
IND,1984,55.0
IND,1985,55.0
IND,1986,50.0
IND,1987,50.0
IND,1988,50.0
IND,1989,50.0
IND,1990,50.0
IND,1991,40.0
IND,1992,45.0
IND,1993,45.0
IND,1994,45.0
IND,1995,40.0
IND,1996,40.0
IND,1997,35.0
IND,1998,35.0
IND,1999,35.0
IND,2000,38.5
IND,2001,39.55
IND,2002,35.7
IND,2003,36.75
IND,2004,35.875
IND,2005,36.5935
IND,2006,33.66
IND,2007,33.99
IND,2008,33.99
IND,2009,33.99
IND,2010,33.99
IND,2011,32.44
IND,2012,32.45
IND,2013,33.99
IND,2014,33.99
IND,2015,34.61
IND,2016,34.61
IND,2017,34.61
IND,2018,35.0
IND,2019,30.0
IND,2020,30.0
IND,2021,30.0
IND,2022,30.0
IND,2023,30.0
IND,2024,30.0
IND,2025,30.0
IOT,1980,
IOT,1981,
IOT,1982,
IOT,1983,
IOT,1984,
IOT,1985,
IOT,1986,
IOT,1987,
IOT,1988,
IOT,1989,
IOT,1990,
IOT,1991,
IOT,1992,
IOT,1993,
IOT,1994,
IOT,1995,
IOT,1996,
IOT,1997,
IOT,1998,
IOT,1999,
IOT,2000,
IOT,2001,
IOT,2002,
IOT,2003,
IOT,2004,
IOT,2005,
IOT,2006,
IOT,2007,
IOT,2008,
IOT,2009,
IOT,2010,
IOT,2011,
IOT,2012,
IOT,2013,
IOT,2014,
IOT,2015,
IOT,2016,
IOT,2017,
IOT,2018,
IOT,2019,
IOT,2020,
IOT,2021,
IOT,2022,
IOT,2023,
IOT,2024,
IOT,2025,
IRL,1980,45.0
IRL,1981,45.0
IRL,1982,50.0
IRL,1983,50.0
IRL,1984,50.0
IRL,1985,50.0
IRL,1986,50.0
IRL,1987,50.0
IRL,1988,47.0
IRL,1989,43.0
IRL,1990,43.0
IRL,1991,40.0
IRL,1992,40.0
IRL,1993,40.0
IRL,1994,40.0
IRL,1995,38.0
IRL,1996,36.0
IRL,1997,36.0
IRL,1998,32.0
IRL,1999,28.0
IRL,2000,24.0
IRL,2001,20.0
IRL,2002,16.0
IRL,2003,12.5
IRL,2004,12.5
IRL,2005,12.5
IRL,2006,12.5
IRL,2007,12.5
IRL,2008,12.5
IRL,2009,12.5
IRL,2010,12.5
IRL,2011,12.5
IRL,2012,12.5
IRL,2013,12.5
IRL,2014,12.5
IRL,2015,12.5
IRL,2016,12.5
IRL,2017,12.5
IRL,2018,12.5
IRL,2019,12.5
IRL,2020,12.5
IRL,2021,12.5
IRL,2022,12.5
IRL,2023,12.5
IRL,2024,12.5
IRL,2025,12.5
IRN,1980,
IRN,1981,55.0
IRN,1982,55.0
IRN,1983,55.0
IRN,1984,55.0
IRN,1985,55.0
IRN,1986,55.0
IRN,1987,55.0
IRN,1988,55.0
IRN,1989,55.0
IRN,1990,75.0
IRN,1991,75.0
IRN,1992,75.0
IRN,1993,54.0
IRN,1994,54.0
IRN,1995,54.0
IRN,1996,54.0
IRN,1997,54.0
IRN,1998,54.0
IRN,1999,54.0
IRN,2000,54.0
IRN,2001,54.0
IRN,2002,54.0
IRN,2003,
IRN,2004,25.0
IRN,2005,25.0
IRN,2006,25.0
IRN,2007,
IRN,2008,
IRN,2009,
IRN,2010,
IRN,2011,25.0
IRN,2012,25.0
IRN,2013,25.0
IRN,2014,25.0
IRN,2015,25.0
IRN,2016,25.0
IRN,2017,25.0
IRN,2018,25.0
IRN,2019,25.0
IRN,2020,25.0
IRN,2021,25.0
IRN,2022,25.0
IRN,2023,25.0
IRN,2024,25.0
IRN,2025,25.0
IRQ,1980,
IRQ,1981,
IRQ,1982,
IRQ,1983,
IRQ,1984,
IRQ,1985,
IRQ,1986,
IRQ,1987,
IRQ,1988,
IRQ,1989,
IRQ,1990,
IRQ,1991,
IRQ,1992,
IRQ,1993,
IRQ,1994,
IRQ,1995,
IRQ,1996,
IRQ,1997,
IRQ,1998,
IRQ,1999,
IRQ,2000,
IRQ,2001,
IRQ,2002,
IRQ,2003,
IRQ,2004,
IRQ,2005,
IRQ,2006,
IRQ,2007,
IRQ,2008,15.0
IRQ,2009,15.0
IRQ,2010,15.0
IRQ,2011,15.0
IRQ,2012,15.0
IRQ,2013,15.0
IRQ,2014,15.0
IRQ,2015,15.0
IRQ,2016,15.0
IRQ,2017,15.0
IRQ,2018,15.0
IRQ,2019,15.0
IRQ,2020,15.0
IRQ,2021,15.0
IRQ,2022,15.0
IRQ,2023,15.0
IRQ,2024,15.0
IRQ,2025,15.0
ISL,1980,
ISL,1981,
ISL,1982,
ISL,1983,
ISL,1984,
ISL,1985,
ISL,1986,
ISL,1987,
ISL,1988,
ISL,1989,
ISL,1990,
ISL,1991,
ISL,1992,
ISL,1993,33.0
ISL,1994,33.0
ISL,1995,33.0
ISL,1996,33.0
ISL,1997,33.0
ISL,1998,33.0
ISL,1999,30.0
ISL,2000,30.0
ISL,2001,30.0
ISL,2002,18.0
ISL,2003,18.0
ISL,2004,18.0
ISL,2005,18.0
ISL,2006,18.0
ISL,2007,18.0
ISL,2008,15.0
ISL,2009,15.0
ISL,2010,18.0
ISL,2011,20.0
ISL,2012,20.0
ISL,2013,20.0
ISL,2014,20.0
ISL,2015,20.0
ISL,2016,20.0
ISL,2017,20.0
ISL,2018,20.0
ISL,2019,20.0
ISL,2020,20.0
ISL,2021,20.0
ISL,2022,20.0
ISL,2023,20.0
ISL,2024,21.0
ISL,2025,20.0
ISR,1980,
ISR,1981,
ISR,1982,
ISR,1983,
ISR,1984,
ISR,1985,
ISR,1986,
ISR,1987,
ISR,1988,
ISR,1989,
ISR,1990,
ISR,1991,
ISR,1992,
ISR,1993,
ISR,1994,
ISR,1995,37.0
ISR,1996,36.0
ISR,1997,36.0
ISR,1998,36.0
ISR,1999,36.0
ISR,2000,36.0
ISR,2001,36.0
ISR,2002,36.0
ISR,2003,36.0
ISR,2004,35.0
ISR,2005,34.0
ISR,2006,31.0
ISR,2007,29.0
ISR,2008,27.0
ISR,2009,26.0
ISR,2010,25.0
ISR,2011,24.0
ISR,2012,25.0
ISR,2013,25.0
ISR,2014,26.5
ISR,2015,26.5
ISR,2016,25.0
ISR,2017,24.0
ISR,2018,23.0
ISR,2019,23.0
ISR,2020,23.0
ISR,2021,23.0
ISR,2022,23.0
ISR,2023,23.0
ISR,2024,23.0
ISR,2025,23.0
ITA,1980,
ITA,1981,36.25
ITA,1982,41.34
ITA,1983,46.4
ITA,1984,46.4
ITA,1985,46.4
ITA,1986,46.4
ITA,1987,46.4
ITA,1988,46.4
ITA,1989,46.4
ITA,1990,46.4
ITA,1991,47.8
ITA,1992,52.2
ITA,1993,52.2
ITA,1994,53.2
ITA,1995,53.2
ITA,1996,53.2
ITA,1997,53.2
ITA,1998,37.0
ITA,1999,37.0
ITA,2000,41.25
ITA,2001,40.25
ITA,2002,40.25
ITA,2003,38.25
ITA,2004,37.25
ITA,2005,37.25
ITA,2006,37.25
ITA,2007,37.25
ITA,2008,31.4
ITA,2009,31.4
ITA,2010,31.4
ITA,2011,31.4
ITA,2012,31.29275
ITA,2013,31.29275
ITA,2014,31.29275
ITA,2015,31.29275
ITA,2016,31.29275
ITA,2017,27.8064
ITA,2018,27.8064
ITA,2019,27.8064
ITA,2020,27.81
ITA,2021,27.81
ITA,2022,27.81
ITA,2023,27.81
ITA,2024,27.81
ITA,2025,27.81
JAM,1980,45.0
JAM,1981,45.0
JAM,1982,45.0
JAM,1983,45.0
JAM,1984,45.0
JAM,1985,45.0
JAM,1986,45.0
JAM,1987,33.3
JAM,1988,33.3
JAM,1989,33.3
JAM,1990,33.3
JAM,1991,33.3
JAM,1992,33.3
JAM,1993,33.3
JAM,1994,33.3
JAM,1995,33.3
JAM,1996,33.3
JAM,1997,33.3
JAM,1998,33.3
JAM,1999,33.3
JAM,2000,33.33
JAM,2001,33.33
JAM,2002,33.33
JAM,2003,33.33
JAM,2004,33.33
JAM,2005,33.33
JAM,2006,33.33
JAM,2007,33.33
JAM,2008,33.33
JAM,2009,33.33
JAM,2010,33.33
JAM,2011,33.33
JAM,2012,33.33
JAM,2013,25.0
JAM,2014,25.0
JAM,2015,25.0
JAM,2016,25.0
JAM,2017,25.0
JAM,2018,25.0
JAM,2019,25.0
JAM,2020,25.0
JAM,2021,25.0
JAM,2022,25.0
JAM,2023,25.0
JAM,2024,25.0
JAM,2025,25.0
JEY,1980,20.0
JEY,1981,20.0
JEY,1982,20.0
JEY,1983,20.0
JEY,1984,20.0
JEY,1985,20.0
JEY,1986,20.0
JEY,1987,20.0
JEY,1988,20.0
JEY,1989,20.0
JEY,1990,20.0
JEY,1991,20.0
JEY,1992,20.0
JEY,1993,20.0
JEY,1994,20.0
JEY,1995,20.0
JEY,1996,20.0
JEY,1997,20.0
JEY,1998,20.0
JEY,1999,
JEY,2000,20.0
JEY,2001,20.0
JEY,2002,20.0
JEY,2003,0.0
JEY,2004,0.0
JEY,2005,0.0
JEY,2006,0.0
JEY,2007,0.0
JEY,2008,0.0
JEY,2009,0.0
JEY,2010,0.0
JEY,2011,0.0
JEY,2012,0.0
JEY,2013,0.0
JEY,2014,0.0
JEY,2015,0.0
JEY,2016,0.0
JEY,2017,0.0
JEY,2018,0.0
JEY,2019,0.0
JEY,2020,0.0
JEY,2021,0.0
JEY,2022,0.0
JEY,2023,0.0
JEY,2024,0.0
JEY,2025,0.0
JOR,1980,
JOR,1981,
JOR,1982,40.0
JOR,1983,
JOR,1984,
JOR,1985,
JOR,1986,
JOR,1987,
JOR,1988,
JOR,1989,
JOR,1990,
JOR,1991,
JOR,1992,
JOR,1993,
JOR,1994,
JOR,1995,55.0
JOR,1996,55.0
JOR,1997,35.0
JOR,1998,35.0
JOR,1999,35.0
JOR,2000,35.0
JOR,2001,35.0
JOR,2002,35.0
JOR,2003,25.0
JOR,2004,25.0
JOR,2005,25.0
JOR,2006,25.0
JOR,2007,25.0
JOR,2008,25.0
JOR,2009,25.0
JOR,2010,14.0
JOR,2011,14.0
JOR,2012,14.0
JOR,2013,14.0
JOR,2014,14.0
JOR,2015,20.0
JOR,2016,20.0
JOR,2017,20.0
JOR,2018,20.0
JOR,2019,20.0
JOR,2020,20.0
JOR,2021,20.0
JOR,2022,20.0
JOR,2023,20.0
JOR,2024,20.0
JOR,2025,20.0
JPN,1980,
JPN,1981,
JPN,1982,
JPN,1983,
JPN,1984,
JPN,1985,
JPN,1986,
JPN,1987,
JPN,1988,
JPN,1989,
JPN,1990,49.98
JPN,1991,49.98
JPN,1992,49.98
JPN,1993,49.98
JPN,1994,49.98
JPN,1995,49.98
JPN,1996,49.98
JPN,1997,49.98
JPN,1998,46.36
JPN,1999,48.0
JPN,2000,40.87
JPN,2001,40.87
JPN,2002,40.87
JPN,2003,40.87
JPN,2004,39.54
JPN,2005,39.54
JPN,2006,39.54
JPN,2007,39.54
JPN,2008,39.54
JPN,2009,39.54
JPN,2010,39.54
JPN,2011,39.54
JPN,2012,39.54
JPN,2013,36.99
JPN,2014,36.99
JPN,2015,32.11
JPN,2016,29.97
JPN,2017,29.97
JPN,2018,29.74
JPN,2019,29.74
JPN,2020,29.74
JPN,2021,29.74
JPN,2022,29.74
JPN,2023,29.74
JPN,2024,29.74
JPN,2025,29.74
KAZ,1980,
KAZ,1981,
KAZ,1982,
KAZ,1983,
KAZ,1984,
KAZ,1985,
KAZ,1986,
KAZ,1987,
KAZ,1988,
KAZ,1989,
KAZ,1990,30.0
KAZ,1991,30.0
KAZ,1992,30.0
KAZ,1993,25.0
KAZ,1994,30.0
KAZ,1995,30.0
KAZ,1996,30.0
KAZ,1997,30.0
KAZ,1998,30.0
KAZ,1999,30.0
KAZ,2000,30.0
KAZ,2001,30.0
KAZ,2002,30.0
KAZ,2003,30.0
KAZ,2004,30.0
KAZ,2005,30.0
KAZ,2006,30.0
KAZ,2007,30.0
KAZ,2008,30.0
KAZ,2009,20.0
KAZ,2010,20.0
KAZ,2011,20.0
KAZ,2012,20.0
KAZ,2013,20.0
KAZ,2014,20.0
KAZ,2015,20.0
KAZ,2016,20.0
KAZ,2017,20.0
KAZ,2018,20.0
KAZ,2019,20.0
KAZ,2020,20.0
KAZ,2021,20.0
KAZ,2022,20.0
KAZ,2023,20.0
KAZ,2024,20.0
KAZ,2025,20.0
KEN,1980,45.0
KEN,1981,45.0
KEN,1982,45.0
KEN,1983,45.0
KEN,1984,45.0
KEN,1985,45.0
KEN,1986,45.0
KEN,1987,45.0
KEN,1988,45.0
KEN,1989,45.0
KEN,1990,42.5
KEN,1991,40.0
KEN,1992,37.5
KEN,1993,35.0
KEN,1994,35.0
KEN,1995,35.0
KEN,1996,35.0
KEN,1997,35.0
KEN,1998,35.0
KEN,1999,33.0
KEN,2000,30.0
KEN,2001,30.0
KEN,2002,30.0
KEN,2003,30.0
KEN,2004,30.0
KEN,2005,30.0
KEN,2006,30.0
KEN,2007,30.0
KEN,2008,30.0
KEN,2009,30.0
KEN,2010,30.0
KEN,2011,30.0
KEN,2012,30.0
KEN,2013,30.0
KEN,2014,30.0
KEN,2015,30.0
KEN,2016,30.0
KEN,2017,30.0
KEN,2018,30.0
KEN,2019,30.0
KEN,2020,30.0
KEN,2021,30.0
KEN,2022,30.0
KEN,2023,30.0
KEN,2024,30.0
KEN,2025,30.0
KGZ,1980,
KGZ,1981,
KGZ,1982,
KGZ,1983,
KGZ,1984,
KGZ,1985,
KGZ,1986,
KGZ,1987,
KGZ,1988,
KGZ,1989,
KGZ,1990,
KGZ,1991,
KGZ,1992,
KGZ,1993,
KGZ,1994,
KGZ,1995,
KGZ,1996,
KGZ,1997,
KGZ,1998,30.0
KGZ,1999,30.0
KGZ,2000,30.0
KGZ,2001,30.0
KGZ,2002,30.0
KGZ,2003,
KGZ,2004,
KGZ,2005,
KGZ,2006,
KGZ,2007,
KGZ,2008,
KGZ,2009,
KGZ,2010,10.0
KGZ,2011,10.0
KGZ,2012,10.0
KGZ,2013,10.0
KGZ,2014,10.0
KGZ,2015,10.0
KGZ,2016,10.0
KGZ,2017,10.0
KGZ,2018,10.0
KGZ,2019,10.0
KGZ,2020,10.0
KGZ,2021,10.0
KGZ,2022,10.0
KGZ,2023,10.0
KGZ,2024,10.0
KGZ,2025,10.0
KHM,1980,
KHM,1981,
KHM,1982,
KHM,1983,
KHM,1984,
KHM,1985,
KHM,1986,
KHM,1987,
KHM,1988,
KHM,1989,
KHM,1990,
KHM,1991,
KHM,1992,
KHM,1993,
KHM,1994,
KHM,1995,
KHM,1996,
KHM,1997,20.0
KHM,1998,20.0
KHM,1999,20.0
KHM,2000,20.0
KHM,2001,20.0
KHM,2002,20.0
KHM,2003,
KHM,2004,
KHM,2005,
KHM,2006,
KHM,2007,
KHM,2008,
KHM,2009,20.0
KHM,2010,20.0
KHM,2011,20.0
KHM,2012,20.0
KHM,2013,20.0
KHM,2014,20.0
KHM,2015,20.0
KHM,2016,20.0
KHM,2017,20.0
KHM,2018,20.0
KHM,2019,20.0
KHM,2020,20.0
KHM,2021,20.0
KHM,2022,20.0
KHM,2023,20.0
KHM,2024,20.0
KHM,2025,20.0
KIR,1980,
KIR,1981,
KIR,1982,
KIR,1983,
KIR,1984,
KIR,1985,
KIR,1986,
KIR,1987,
KIR,1988,
KIR,1989,
KIR,1990,
KIR,1991,
KIR,1992,
KIR,1993,
KIR,1994,
KIR,1995,
KIR,1996,
KIR,1997,
KIR,1998,
KIR,1999,
KIR,2000,
KIR,2001,
KIR,2002,
