year,gdp_per_capita_constant,gdp_per_capita_current,gdp_deflator,gfkf_percent,gfkf_privat,natural_resources_rents,population_share_largest_city,population_total,fdi_inflow_percent,fdi_inflow_abs,fdi_outflow_percent,fdi_outflow_abs,trade_share,tax_as_perc_of_revenue,tax_of_gdp,mobile_phone_subs,telephone_subs,prim_netenrol,lowsec_netenrol,upsec_netenrol,cc,ge,pv,rl,rq,va,ISO3
2012,33544.5389457877,46968.5971164922,1.22025216243901,32.7660905395797,25.7682014022658,25.2092889599313,,405557.0,4.54055753809902,864905530.0,,,105.640902140819,,,115.8258888393,17.4902664730235,92.69992,1.61580831326655,10.09168,0.9671207,0.7478848,0.901649,0.6338542,0.9898506,-0.4945562,BRN
2013,32381.0739795231,44003.0644273461,-2.82348979357411,39.457601760031,31.9476145513105,21.4732323194006,,411202.0,4.28670084809197,775642000.0,,,110.939599584216,,,114.010632244007,,93.51439,3.02954930905162,9.75452,0.9963226,0.8076506,0.9634698,0.4689994,1.0783592,-0.486417,BRN
2014,31148.7297405401,41026.5084247957,-1.84601527827432,27.2783021054882,20.6580933212871,22.0986474634681,,416750.0,3.35660901155102,573906207.836338,,,102.421000963035,,,108.471265746851,17.1911217756449,92.53427,5.0514100287413,9.14518,1.2036828,1.1383825,1.2566861,0.4540224,1.0142248,-0.4797516,BRN
2015,30625.1287744656,30625.1287744656,-17.6127429803002,35.0279851947862,28.5216075452865,18.8982989274798,,422212.0,1.32471179544033,171289167.823994,,,89.8961882533585,,,109.751499246824,18.0009094957036,92.48465,3.39062300660341,8.83654,1.2048251,1.1373096,1.2031979,0.3745893,0.9482167,-0.563829999999999,BRN
2016,29492.4145927789,26663.2972950602,-9.16949538892618,34.3684753465283,27.8326670878196,15.6737709259074,,427564.0,-1.32059047324395,-150550827.310312,,,87.319801332806,,,122.42681797345,17.3571675819293,93.75145,2.13963809241398,8.56453,1.0855421,0.9756594,1.0333017,0.2656862,0.7803651,-0.6163268,BRN
2017,29524.65912789,28024.3824580252,4.95526866521384,34.587567693936,30.2205366605416,17.1505902720615,,432772.0,3.85818821585897,467927550.316566,,,85.1768604269985,,,125.870435240727,19.3621583651438,93.53285,0.774122684249006,8.71672,1.2166994,1.0134455,1.0788022,0.2936459,0.8630799,-0.7580815,BRN
2018,29200.1952024222,30988.1190267227,9.21562476277025,40.8914880421939,38.1515536010299,22.5076667399112,,437810.0,3.80486552830842,516202620.629746,,,93.8980617666778,,,129.268175692652,18.863890728855,93.14673,1.79770252125914,8.26843,1.2159731,1.0202584,1.1449838,0.3405091,0.8702446,-0.782867499999999,BRN
2019,29996.2407223175,30426.5730656528,-3.33372764182289,38.5070273900823,36.5250673268511,20.8493177212138,,442680.0,2.77118007919323,373256767.246304,,,108.509658357959,,,129.845260684919,19.5604048070841,,4.40154466837057,,1.1831673,1.0771038,1.0980607,0.2885457,0.8013123,-0.773543499999999,BRN
2020,30015.9588506697,26834.3592233943,-10.8637596350162,40.3776287535699,38.9734344017399,13.7524545777569,,447404.0,4.7105756528403,565542275.429332,,,110.291003658452,,,119.933885258067,23.2195063074984,,1.05643214552159,,1.183555,1.0752528,1.1645233,0.5634206,0.8099842,-0.775273099999999,BRN
2021,29256.1833678343,31006.9636289785,15.4659287021718,31.084391319741,30.3368714536301,24.2800139399884,,451721.0,1.47404982867232,206462739.392454,,,147.123112375318,,,133.597065445264,24.860035287268,,0.624363201117156,,1.1827999,1.0763513,1.1632013,0.5616354,0.86713,-0.817422,BRN
2022,28549.1756060465,36632.9280952155,24.2367268387765,25.6780332540153,24.8870608979706,,,455370.0,-1.73946797718401,-290169984.940837,,,146.973965879597,,,116.108439291126,26.8361991347695,,1.26133415286719,,1.1825406,0.9849534,1.175984,0.6385844,0.8654815,-0.809513599999999,BRN
2023,28645.9645396284,32890.5491812019,-12.8472517283232,29.4254013593818,28.1394035050857,,,458949.0,-0.370504516227009,-55927970.3793758,,,136.86343465048,,,118.673752421293,26.5430363722331,,0.539294160416482,,1.1816499,0.9854734,1.3348873,0.638307,0.8078928,-0.7935612,BRN
2024,29563.8682753082,33153.4738913513,-2.84270585148234,27.6977511976314,26.6898713771736,,,462721.0,0.189449066349964,29063018.6489884,,,132.587439642245,,,118.130579766209,27.7221046807904,,3.31396455449775,,1.1861774,0.8351988,1.2027245,0.5876078,0.8869612,-0.7999315,BRN
2025,,,,,,,,,,,,,,,,,,,,,,,,,,,BRN
1960,,,,,,,24.251911814219,7867374.0,,,,,,,,0.0,,,,,,,,,,,BGR
1961,,,,,,,23.8113372400745,7943118.0,,,,,,,,,,,,,,,,,,,BGR
1962,,,,,,,23.6746625648816,8012946.0,,,,,,,,,,,,,,,,,,,BGR
1963,,,,,,,23.5133452252602,8078145.0,,,,,,,,,,,,,,,,,,,BGR
1964,,,,,,,22.398533365172,8144340.0,,,,,,,,,,,,,,,,,,,BGR
1965,,,,,,,21.4871692835219,8204168.0,,,,,,,,0.0,,,,,,,,,,,BGR
1966,,,,,,,21.2132695903032,8258057.0,,,,,,,,,,,,,,,,,,,BGR
1967,,,,,,,21.0377212337802,8310226.0,,,,,,,,,,,,,,,,,,,BGR
1968,,,,,,,20.8522076661342,8369603.0,,,,,,,,,,,,,,,,,,,BGR
1969,,,,,,,20.4277729751694,8434172.0,,,,,,,,,,,,,,,,,,,BGR
1970,,,,,,,20.0009545178975,8489574.0,,,,,,,,0.0,,,,,,,,,,,BGR
1971,,,,,,,19.7096663112881,8536395.0,,,,,,,,,,,,,,,,,,,BGR
1972,,,,,,,19.5037793910074,8576200.0,,,,,,,,,,,,,,,,,,,BGR
1973,,,,,,,19.388286842012,8620967.0,,,,,,,,,,,,,,,,,,,BGR
1974,,,,,,,19.0158367113755,8678745.0,,,,,,,,,,,,,,,,,,,BGR
1975,,,,,,,19.312856517924,8720742.0,,,,,,,,0.0,,,,,,,,,,,BGR
1976,,,,,,,19.4363885708397,8758599.0,,,,,,,,0.0,,,,,,,,,,,BGR
1977,,,,,,,19.3996052982705,8804183.0,,,,,,,,0.0,,,,,,,,,,,BGR
1978,,,,,,,19.3910688447436,8814032.0,,,,,,,,0.0,,,,,,,,,,,BGR
1979,,,,,,,19.4276040415001,8825940.0,,,,,,,,0.0,8.969932008,,,,,,,,,,BGR
1980,3427.23932433699,2238.80295786574,,28.2617967508045,24.2747470047691,1.84565645890179,19.5111064218561,8861535.0,0.0,0.0,0.0,0.0,66.3964173548912,,,0.0,10.11067627,,,,,,,,,,BGR
1981,3583.21792907603,2234.81481573125,2.82093836829875,27.6439715292257,22.875116830829,1.96561435488843,19.5453646478897,8891117.0,0.0,0.0,0.0,0.0,70.1610468042275,,,0.0,12.74501549,,,,,,,,,,BGR
1982,3656.03945793725,2169.00401089683,1.9164728045925,27.4807844759246,21.5851514838176,2.05125743024026,19.5884956264803,8917457.0,0.0,0.0,0.0,0.0,67.4993968221142,,,0.0,12.60021058,,,,,,,,,,BGR
1983,3772.02807319112,1852.81343442802,-0.645271729639816,26.7452858666559,20.9102251916846,1.49283027098411,19.6812861373572,8939738.0,0.0,0.0,0.0,0.0,74.0878629932986,,,0.0,15.1031108,,,,,,,,,,BGR
1984,3891.02829268415,1963.57267618274,2.73674849638195,25.6124707539097,19.6252711479623,1.29223155573136,19.7182918915793,8960679.0,0.0,0.0,0.0,0.0,78.3773116646511,,,0.0,15.66084866,,,,,,,,,,BGR
1985,3995.50058894761,1914.55064658793,0.229177128441023,26.4234414164005,20.0200642423908,1.65953520689263,20.298803589849,8960547.0,0.0,0.0,0.0,0.0,85.9973677186588,,,0.0,16.82165768,,,,,,,,,,BGR
1986,4164.71967876517,2260.4272811545,1.34548961532425,26.9897570866668,19.4565968893614,0.807505167730179,20.4021028968722,8958171.0,0.0,0.0,0.0,0.0,83.5035643944016,,,0.0,17.99349985,,,,,,,,,,BGR
1987,4410.3803540944,3132.30136036246,0.0638388002034702,26.8736672387788,21.7347863339109,0.552177362028996,20.132657912314,8971359.0,0.0,0.0,0.0217785310131312,6119985.0,83.4076531631779,,,0.0,19.68247487,,,,,,,,,,BGR
1988,4887.58751508558,2511.39306259489,-5.38974383656908,26.757004154377,22.5773306106908,2.97602354735435,19.8910012610804,8981446.0,0.0,0.0,0.0681591066394402,15373928.0,91.4617513059035,,,0.0,21.34494667,,,,,,,,,,BGR
1989,4782.42174881699,2477.0208179596,6.72968413426919,26.0945142903343,21.7854327525569,2.73713710437441,19.9351236067164,8876972.0,0.0,0.0,0.0100223037858269,2203748.7,94.578970772527,,,0.0,22.64768986,,,,,,,,,,BGR
1990,4425.49968282931,2366.52982128614,26.188000659147,21.2640943279005,19.0960242869669,1.11438192336028,20.3732413150723,8718289.0,0.0193872740170872,4000000.0,-0.0121461271717052,-2506000.0,69.847060845197,58.7261970789425,23.8331284450966,0.0,24.7,,,,,,,,,,BGR
1991,4092.07948943814,883.736578319325,226.537859885414,18.1540162122329,17.3669859985262,1.38922350558753,20.5531069529474,8632367.0,0.732755490051584,55900000.0,-0.0795675460574797,-6070000.0,82.6823876197494,62.2760418385192,22.3338246131172,0.0,25.4,,,,,,,,,,BGR
1992,3835.45438611097,1007.34454544881,59.5786494277428,16.2236055776892,14.7903386454183,1.38870788658558,20.7477044886996,8540164.0,0.482396165338645,41500000.0,-0.031547546812749,-2714000.0,100.049800796813,44.4729244004478,16.9033864541833,0.0,27.3,,,,,,,,,,BGR
1993,3808.94320479934,1278.52511370319,51.0910539201716,12.9548343927735,11.8484442957511,0.977500985414262,20.7417686052636,8472313.0,0.369274004683841,40000000.0,-0.0296434707259953,-3211000.0,84.0414854466377,27.7367286801249,15.2137838742054,0.01161233,28.5,,,,,,,,,,BGR
1994,3891.38240422337,1149.89464008734,72.7049682652276,13.7608447488584,12.5930365296804,1.09498985430188,20.5772014049147,8443591.0,1.08556385083714,105400000.0,0.001853904109589,180000.0,90.7201293759513,26.5201734269743,21.2389649923897,0.076037034,29.6,,,,,,,,,,BGR
1995,4021.99523881227,2259.25922555221,135.8750844364,16.668561085604,,0.853350672167653,20.4913670024884,8406067.0,0.476002812624199,90400000.0,-0.0421241427101061,-8000000.0,55.2627350026692,25.698587016856,11.1566642653274,0.246768535,30.7,,,,,,,,,,BGR
1996,4253.23463876922,1470.19259250682,62.9662438470336,4.45220902740978,,1.00162472163927,20.4944041153889,8362826.0,0.886541779009016,109000000.0,-0.231802208273,-28500000.0,85.8207914540411,26.6486586830431,12.0685973776701,0.316471968,31.9,93.93516,,11.33101,-0.191752099999999,-0.603166499999999,-0.1108175,-0.1951306,-0.5183842,0.2553917,BGR
1997,3675.18080678785,1361.40938439884,913.21310015311,9.68098696341184,,0.969971853679339,20.4877256863966,8312068.0,4.46089004740716,504800000.0,-0.0150228072119496,-1700000.0,86.4637364673225,48.9397763704247,18.5226349001335,0.841450728,32.6,95.0039,,10.93134,,,,,,,BGR
1998,3839.97681613318,1820.44866449942,33.9510290858312,14.5937583309593,,0.537067260909246,20.4189487964756,8256786.0,3.57471417993882,537317256.150851,0.0004231443313543,63603.0573731007,77.0452030341,36.0402319981509,19.3755012747903,1.542211607,33.9,95.1383,,11.2169,0.0438167,-0.3071658,0.5169467,-0.1508416,0.1029515,0.3358715,BGR
1999,3537.34544408687,1660.9089125393,3.31913777398951,16.2553703767002,,0.617206953468906,20.3358769608558,8210624.0,6.00412287198388,818788154.863275,0.125517842945405,17116991.9768362,90.0749616578503,35.902525078862,20.0322957340146,4.288006531,35.1,95.59626,,12.50347,,,,,,,BGR
2000,3717.92889906166,1621.26210738992,7.38083894948984,16.7311718307776,,0.682250473694737,20.2299139929312,8170172.0,7.56080761987916,1001503841.99968,0.0247918445243067,3283925.31454843,77.7457041594489,34.2083803603401,20.4579930652149,9.22440041397309,36.0199837010594,95.27463,,11.85532,-0.149129899999999,-0.3193332,0.4296798,-0.0907549,0.1382475,0.3310167,BGR
2001,3937.70160937785,1770.90704918691,6.11773311783443,19.2659183195055,,0.714335209608195,20.2164969975982,8009142.0,5.73162685921139,812942201.973002,0.0681120556990968,9660636.65710261,79.0813687477668,34.4840373809819,19.7804941270264,19.549844030083,36.4131611063547,95.54443,2.03154993057251,12.16587,,,,,,,BGR
2002,4260.40477488601,2092.98288625558,3.84837879785063,18.9772598388809,,0.459805802148112,20.799442057556,7837161.0,5.51519461491359,904659791.087721,0.172760258364914,28337940.9346759,75.2696110143524,33.0921432725894,18.1476658113756,33.0395170761223,36.5278786681613,93.96941,0.926050007343292,12.07715,-0.0007995999999999,-0.0419982,0.40517,-0.0149214999999999,0.3857171,0.4131843,BGR
2003,4519.18439177056,2719.49436859287,2.18941081230561,19.8051384534451,,0.430571953471522,21.1210594635999,7775327.0,9.91625852839807,2096788700.05598,0.12533863842584,26502802.4409685,79.0138853713575,30.8360055057245,20.1151861523983,44.8575798628698,36.1015420898623,94.307,0.799589991569519,12.30837,-0.0561659,-0.0474568,0.1952399,-0.2016277,0.5244916,0.4379845,BGR
2004,4849.87141310477,3389.68743360274,5.58155731511067,20.9507166728271,,1.13721174341521,21.4503101336521,7716860.0,11.7462386509689,3072550961.81564,0.739256092446233,193372711.500834,93.063897964183,26.2740557514517,21.0295709865638,61.0332759957829,35.1871040837842,95.46767,0.673049986362457,12.23208,0.1341795,-0.0150204,0.0520694,-0.0941294999999999,0.5420783,0.4686663,BGR
2005,5231.33811895255,3899.82596332878,6.59425944948487,25.6651645226304,,0.981901509777394,21.77471771765,7658972.0,13.7204790059911,4098122930.77933,0.312491036183091,93336878.434472,99.7142112127381,24.125154942119,20.8855219915078,81.1550542231694,32.3587501055874,94.18482,0.607190012931824,11.97562,0.0235431,-0.0613292999999999,0.3053882,-0.1160971,0.6353859,0.5952839,BGR
2006,5629.80127993005,4523.1465578805,6.75647445241214,27.4377450593783,,1.83143811540013,21.9723985929485,7601022.0,22.9038783511231,7874476255.43262,0.848503861045263,291720179.613869,111.04746275381,24.9679147920185,21.812020406639,108.024848258457,31.4048647866168,95.18675,1.73794996738434,11.74476,0.1068729,-0.1664398,0.3206462,-0.069945,0.5521691,0.6851175,BGR
2007,6048.74231752797,5888.57081403932,11.0514313966032,28.2888035887462,,1.6864723678113,22.2276388435247,7545338.0,31.2286245169024,13875270456.9117,2.18807261093575,972188167.931062,123.532557660753,28.0643260844234,21.7606132992206,130.455029782962,30.3201391664145,97.78147,1.89640998840332,11.55461,-0.061456,-0.1576116,0.3575005,-0.033193,0.5972288,0.7008671,BGR
2008,6464.72198023576,7271.30338858025,8.10345658500174,32.9796200804236,,1.97470276622532,22.5054932974524,7492561.0,18.8997638100665,10296720633.7242,2.05114168518846,1117476023.76506,124.688747515359,25.4731724973626,21.9738798204441,138.396717869014,29.0590706078567,98.04598,4.444580078125,11.47623,-0.1116766,-0.2498712,0.4069274,-0.146950399999999,0.62931,0.6183183,BGR
2009,6288.72543188686,6988.27316296465,3.93801850221762,27.7810139493655,,0.704216078965934,22.7152625924145,7444443.0,7.4901573261348,3896664559.17164,0.694387783187893,361246920.091906,92.6926456036375,26.1126042062445,18.5864986441581,139.620815193781,29.4523338707702,97.74258,4.91063022613525,11.98892,-0.248644199999999,-0.0587278,0.3832438,-0.1393653,0.5008737,0.5935034,BGR
2010,6428.71742590538,6853.94805511171,0.764129715708322,22.1822267262167,,1.67975403719023,22.9909747818001,7395599.0,3.63569636783254,1842900000.0,1.16247983327653,589250000.0,103.380522321192,25.3172753346923,17.8714315570459,137.140251847404,29.0988798939012,97.95684,4.71008014678955,12.08112,-0.3206264,-0.2958077,0.3736482,-0.2998251,0.4826727,0.5234556,BGR
2011,6605.30851691027,7849.58061302818,6.11283055997301,20.8392514705093,,2.14267004784609,22.9836459891451,7348328.0,3.64730034700454,2103810000.0,0.85360430450213,492370000.0,117.41810388629,25.0074719519192,17.8827151475731,141.938313217096,30.7971043458525,97.97584,6.29525995254517,12.29774,-0.355813899999999,-0.280549799999999,0.3085567,-0.3367214,0.3293894,0.325433,BGR
2012,6693.4277325127,7431.95789508871,1.11217833557733,21.1224402920965,,1.60464880529568,23.2632744361581,7305888.0,3.29319904868212,1788110000.0,0.755068617690576,409980000.0,123.971322714174,24.2928846153466,18.3853352646645,147.337862138845,29.1499373924937,95.726,7.88295984268188,12.32203,-0.3572623,-0.202198,0.3911291,-0.2175182,0.3314826,0.3526623,BGR
2013,6792.73549964735,7795.98092108928,0.0719515940466948,21.1825324278602,,1.1076323174832,23.826537204439,7160005.0,3.56335772880844,1989040000.0,0.629782596622149,351540000.0,129.688682986482,24.5923997203421,19.6862822353302,144.355146876635,26.7382099496187,93.90701,2.68158006668091,13.04041,-0.3480638,-0.1532468,0.1704694,-0.231316,0.2963471,0.2012595,BGR
2014,6941.01853946718,8069.60005667684,1.3407827675987,21.060857904973,,0.784766836474764,24.1838379289721,7073572.0,1.91587739023798,1093600000.0,1.54580612111411,882360000.0,130.248377115245,25.9324237152593,19.5666207727537,131.33514197996,25.1538288703914,92.61403,1.94904005527496,13.2295,-0.3904198,-0.1542943,0.242071,-0.2149399,0.3082609,0.2195941,BGR
2015,7268.65445473873,7268.65445473873,2.94774637860091,20.8597788137386,,0.6587242316101,24.5949708579579,6984225.0,4.37575066215901,2221390000.0,0.242721897816787,123220000.0,126.73664221295,26.1494474494977,20.0778036414442,128.103256321093,23.0564274525578,90.40649,1.50571000576019,,-0.4387083,-0.109724499999999,0.1823906,-0.2080985,0.4178283,0.2421524,BGR
2016,7586.50411050819,7822.49923292968,3.32355972470152,18.4104638518114,,0.526340830586215,25.0017741089513,6894139.0,2.75996039584459,1488430000.0,1.53352354263983,827020000.0,122.805514356513,26.4671697073826,20.3330299615082,125.906027330453,20.7504552129139,87.58166,1.82647001743317,12.63651,-0.3444028,-0.0689038999999999,0.2073039,-0.1981219,0.5564144,0.2331893,BGR
2017,7898.70693013652,8696.68930427924,4.81312099246594,18.3038127443279,,0.749247066231762,25.3718334275968,6803468.0,3.39254658352441,2007290000.0,0.837907237974532,495770000.0,129.634429048004,27.5824557214399,20.523224655166,120.595632675282,18.2294990867252,86.4454,3.22664999961853,,-0.308377299999999,-0.0494362,0.4061393,-0.2333326,0.5379574,0.1264569,BGR
2018,8194.37434587757,9849.38397225174,4.23527642357686,18.829925858619,,0.678372706778028,25.7618195151323,6710798.0,2.73817844158842,1809860000.0,1.39847018138544,924350000.0,129.166502930632,28.1366776583536,19.983539050314,119.394511829255,15.9492195090356,,2.47640991210938,,-0.1893944,-0.0244659,0.592909,-0.1406672,0.4816346,0.0730547,BGR
2019,8626.13418680372,10353.7204584127,5.28264487384197,18.7188398925975,,0.580269555247755,26.1796116574521,6616726.0,3.24233477901203,2221250000.0,1.2102429661797,829110000.0,125.260418346411,27.5049988981491,20.595103763448,116.616975862125,13.9826440344011,,2.87824010848999,,-0.1252922,0.0359426,0.5788167,-0.1405825,0.4580563,0.1389293,BGR
2020,8440.08304721192,10760.211975413,4.3499123087899,18.9959627192677,,0.618935967577506,26.6688762899648,6550696.0,3.97434259753147,2801390000.0,0.639650975747402,450870000.0,110.423899846249,27.8317894486024,20.1966624707302,114.596737765322,12.5872628161898,,2.71690988540649,,-0.258415699999999,-0.0577385999999999,0.4210468,-0.1505346,0.3077122,0.193102,BGR
2021,9161.47737990726,12966.1457543396,6.96609669979689,16.2822548110057,,0.917744335906696,26.9084276943029,6507301.0,2.52884122158723,2133700000.0,1.30539265045724,1101420000.0,121.214088263823,30.1405734985,20.5917857007665,114.911988483727,11.4528316290364,,3.88322997093201,,-0.2260611,-0.0148069999999999,0.4063981,-0.0377457,0.3229289,0.1902884,BGR
2022,9597.86796406548,13999.1949530956,15.9184542166472,17.0042276972592,,,27.0871697328392,6465097.0,5.24661564677497,4748510000.0,1.89399277023502,1714180000.0,138.844877241238,27.7314721329272,21.7263560549334,116.679163253179,10.1299703597962,,5.37277984619141,,-0.1369351,-0.0737381,0.3269733,-0.0998029,0.2475956,0.1982152,BGR
2023,9787.26510772747,15853.208636704,7.99709612160662,18.7284506128321,,,27.0998129478936,6446596.0,5.05888344751487,5170140000.0,1.16106548349197,1186600000.0,119.899505956556,30.3744742866724,20.5150882539107,117.932685806225,9.11393399720386,,6.14157009124756,,-0.1501295,0.1061571,0.3144686,-0.0265936,0.351784,0.2596074,BGR
2024,10126.8980075708,17596.0173663521,7.20423703578159,18.3125447926031,,,27.0296994159877,6441421.0,3.1312025090285,3549010000.0,0.997588250514518,1130700000.0,110.22631455921,30.7025428910155,20.6721405385321,118.067152838789,8.1676294958232,,6.81254005432129,,-0.240017999999999,0.0428203,0.0399268,-0.0333423,0.2880342,0.2133864,BGR
2025,,,,,,,27.1064345702174,,,,,,,,,,,,,,,,,,,,BGR
1960,244.167257873365,69.1502456087615,,,,,24.5705167097466,4778621.0,,,,,20.7013700595553,,,0.0,,,,,,,,,,,BFA
1961,250.394091012667,72.2423787062462,1.90060824059779,,,,25.4327477364895,4848224.0,,,,,21.2188624397492,,,,,,,,,,,,,,BFA
1962,261.880916903197,77.1529279288175,2.01037157042501,,,,26.3227859731709,4919672.0,,,,,21.2379483918704,,,,,,,,,,,,,,BFA
1963,254.731183016035,78.9087736712073,5.14752475383766,,,,27.2364026491472,4993623.0,,,,,21.2485012803128,,,,,,,,,,,,,,BFA
1964,256.568911549561,80.9147887718582,1.8122165810679,,,,28.1714772794074,5071034.0,,,,,14.3172756393415,,,,,,,,,,,,,,BFA
1965,262.001316967784,82.0746159924647,-0.656072018182812,,,,29.1147708994634,5152833.0,,,,,16.0292171246163,,,0.0,,,,,,,,,,,BFA
1966,259.130285238002,82.8360664864243,2.30311694399366,,,,30.0813456310747,5237933.0,,,,,16.7002191862921,,,,,,,,,,,,,,BFA
1967,277.313189171404,84.6272011419546,-4.41100840434797,,,,31.0686798895573,5326348.0,,,,,18.8558132843739,,,,,,,,,,,,,,BFA
1968,280.960315015046,84.9737848392287,-0.263878695591529,,,,32.0772429455809,5418644.0,,,,,21.4921288241186,,,,,,,,,,,,,,BFA
1969,281.73763833434,86.7555395725224,6.91315419325167,,,,33.4213318354865,5513177.0,,,,,22.3496083648567,,,,,,,,,,,,,,BFA
1970,277.184105813715,81.707563219742,1.78342721857652,,,6.82211867501044,34.8199007077216,5610304.0,0.0872592223192629,400000.0,,,21.5970104218475,,,0.0,0.02673003,,,,,,,,,,BFA
1971,276.290476527029,84.5149375676447,3.37747532556914,,,5.717049046642,36.2839092405965,5707999.0,0.207292045309092,1000000.0,,,25.442556614231,,,,0.0266686,10.0546,,22.6097,,,,,,,BFA
1972,277.846496112942,99.6335814933813,7.29664525500058,,,5.4800450574577,37.8148246471196,5807234.0,-0.120982616248443,-700000.0,,,27.688726861213,,,,0.0266686,10.48779,,20.62546,,,,,,,BFA
