ISO3,year,deflator,exports_GDP,imports_GDP,finv_GDP,infl,REER,ltrate,strate
SLE,2002,15.173192,7.5179205,25.634775,10.838928,0.121,86.57595,,15.151667
SLE,2003,19.12952,10.823148,23.738827,10.806275,3.991,71.58607,,15.6725
SLE,2004,24.11206,11.485009,18.938215,10.099441,12.922,64.05022,,26.140833
SLE,2005,31.430363,10.919655,16.592625,11.246433,13.702,65.069786,,22.9775
SLE,2006,39.37939,9.511026,12.577842,10.348066,10.533,67.366646,,17.710833
SLE,2007,42.582584,9.0477085,12.759091,9.958865,16.97,67.767426,,18.40771
SLE,2008,46.94512,7.7634897,13.493126,10.174295,8.205,71.1148,,15.480833
SLE,2009,49.92238,8.008618,15.066721,11.006345,7.469,72.68451,,10.471583
SLE,2010,59.469097,9.89231,18.061815,34.23297,7.887,70.11411,,17.211666
SLE,2011,68.59317,9.593641,34.187153,46.33157,6.101,71.51722,,24.445
SLE,2012,78.27138,20.591833,32.789513,29.201742,6.588,82.80971,,22.396875
SLE,2013,83.16839,18.938608,34.424156,17.46268,5.518,88.93731,,8.048667
SLE,2014,96.51268,20.214392,30.904387,15.763826,4.645,92.40058,,2.3665
SLE,2015,100.0,11.016576,25.997438,17.828417,6.694,100.0,,2.0561666
SLE,2016,104.34616,14.11225,28.954966,17.424948,10.883,91.180855,,6.27625
SLE,2017,112.17088,13.850645,27.670732,18.897919,18.22,78.468575,,9.963847
SLE,2018,130.14148,11.238826,26.138634,15.386242,16.03,70.60497,,7.9483333
SLE,2019,143.04576,9.69414,27.867813,17.396992,14.803,72.8968,,8.437333
SLE,2020,161.95848,9.894892,20.7319,15.521508,13.446978,75.18279,,8.006111
SLE,2021,174.00478,15.55823,26.614103,16.29117,11.874,74.78453,,1.7116667
SLE,2022,220.94232,16.789692,28.289244,18.679962,27.208288,72.61405,,3.8558333
SLE,2023,285.64316,20.971256,34.335556,19.808853,47.64287,66.62856,,1.3883333
SLE,2024,315.42334,17.27581,23.29356,19.562439,28.63375,79.52732,,8.764167
SLE,2025,353.1274,15.317325,20.570469,,7.4875016,81.28735,,2.5377777
SLV,1960,8.333453,20.550783,25.11851,15.066278,-0.0389742,48.561092,,
SLV,1961,8.187605,22.614653,22.516218,12.161774,-2.6824703,47.125637,,
SLV,1962,8.115658,23.568884,23.057169,11.3040695,0.09615385,46.486702,,
SLV,1963,8.221183,24.394629,26.200155,12.518551,1.5690042,46.30212,,
SLV,1964,8.353398,25.549452,29.087294,14.61986,1.7575662,46.311317,,
SLV,1965,8.407805,26.731659,29.151217,14.859793,0.4569747,45.415287,,
SLV,1966,8.306714,24.991589,30.138689,15.16813,-1.1873554,43.651814,,
SLV,1967,8.423421,25.519836,28.489988,14.630764,1.4669163,43.225136,,
SLV,1968,8.641122,24.643827,26.316854,10.856577,2.5376806,43.05984,,
SLV,1969,8.625619,22.678514,25.19694,11.589807,-0.19499025,41.24008,,
SLV,1970,8.866715,24.773373,24.457375,11.93731,2.81785,40.369106,,
SLV,1971,8.978967,24.550137,26.534346,13.229566,0.32206088,38.9951,,
SLV,1972,9.018289,28.982536,28.042027,16.388613,1.605135,37.211536,,
SLV,1973,9.943059,29.854641,32.86815,15.580828,6.398104,35.373287,,
SLV,1974,11.173163,32.298347,40.67912,18.140337,16.92651,36.463802,,
SLV,1975,12.325607,32.943066,38.07575,22.94206,19.015875,39.45276,,
SLV,1976,14.950751,35.426033,36.69246,19.995466,7.0418787,40.33823,,
SLV,1977,17.586462,38.037003,37.346607,21.147043,11.861445,42.042896,,
SLV,1978,17.920828,30.166857,39.396683,21.40073,13.143243,42.923367,,
SLV,1979,20.927418,36.849766,37.014626,17.504827,14.727311,43.84081,,
SLV,1980,25.760881,34.04846,33.12394,13.521486,17.367424,45.31665,,
SLV,1981,26.496737,26.59307,33.466763,13.517313,14.797483,50.398148,,
SLV,1982,29.324144,22.700912,28.374918,12.547379,11.756461,56.22235,,
SLV,1983,32.69981,24.408205,29.801126,11.582124,13.334859,62.49377,,
SLV,1984,37.0527,21.68447,28.44124,11.4203,11.484314,68.382164,,
SLV,1985,45.27409,22.249697,29.78202,11.980269,22.361534,81.46651,,
SLV,1986,32.106083,24.587145,28.942867,13.079012,31.935123,53.132725,,
SLV,1987,35.58953,18.930546,26.009823,13.598401,24.858912,60.915062,,
SLV,1988,41.31144,15.760206,22.209044,12.584044,19.735083,68.46186,,
SLV,1989,48.189507,13.196194,23.609575,13.272674,17.629692,77.752846,,
SLV,1990,37.994247,18.496988,31.118643,13.665861,23.976109,69.14242,,
SLV,1991,40.813572,17.225773,30.527658,15.187508,14.4058,64.17251,,
SLV,1992,42.20937,16.132915,32.542328,17.282667,11.227597,64.95409,,
SLV,1993,45.836536,19.372303,34.154987,17.981504,18.50882,73.387024,,
SLV,1994,50.33041,19.922724,35.225925,18.744925,10.6046715,78.21903,,
SLV,1995,55.83104,21.5545,37.80625,19.062439,10.036568,82.30067,,7.8
SLV,1996,59.505676,21.140987,34.14087,16.302727,9.788584,88.400856,,8.4
SLV,1997,61.519238,26.021835,37.535255,16.660505,4.488453,92.39348,,7.7
SLV,1998,64.12155,24.386585,36.485703,17.118704,2.5464773,95.74931,,6.9
SLV,1999,64.75899,24.3964,36.59409,16.626606,0.51041096,94.97391,,6.6
SLV,2000,66.87832,26.82727,41.88282,17.682981,2.269859,96.79687,,6.5
SLV,2001,69.09442,25.009293,40.881447,17.193434,3.7426171,99.46493,,5.5
SLV,2002,70.13818,25.513088,40.406,17.548155,1.8655814,99.05491,,3.4
SLV,2003,72.21825,25.923422,42.31356,17.69384,2.119897,95.35773,,3.4
SLV,2004,74.18091,25.906212,43.876053,16.685863,4.4460397,94.430016,,3.3
SLV,2005,77.366806,25.266531,44.44925,16.292847,4.686036,94.397736,,3.4
SLV,2006,80.71885,25.939695,47.51591,16.88828,4.0339456,94.83126,,4.4
SLV,2007,84.26675,25.567034,52.05402,18.522959,4.5868,94.0193,,4.7
SLV,2008,87.21801,26.740591,53.925396,18.667465,7.2575355,94.6783,,4.2
SLV,2009,87.18844,23.95121,42.119995,15.148595,0.5433971,97.79603,,4.5
SLV,2010,89.45356,26.946667,46.590614,14.753118,1.1818365,95.58759,,3.0
SLV,2011,94.779045,28.981773,50.29486,16.287539,5.124674,94.86779,,1.9
SLV,2012,97.125336,28.571058,49.077507,16.596186,1.7281969,95.95715,,2.7
SLV,2013,97.7385,29.724892,50.72629,17.534222,0.7553792,95.214905,,3.6
SLV,2014,98.709274,29.552883,48.551537,15.44477,1.1437018,95.595,,3.9
SLV,2015,99.99999,29.486172,47.074116,15.692172,-0.7314053,100.0,,4.4
SLV,2016,100.657745,28.45858,44.360508,15.490279,0.60954934,100.38909,,4.5
SLV,2017,101.6508,29.029764,45.274887,16.028824,1.014,98.701454,,4.6
SLV,2018,103.39541,28.934355,46.69924,17.169409,1.09,97.02222,,4.4
SLV,2019,104.272194,29.955927,46.086098,17.759703,0.074,96.94664,,4.3
SLV,2020,104.95364,24.5268,41.9327,17.455505,-0.37159023,95.724525,,4.2
SLV,2021,109.3009,28.781494,53.063576,21.045021,3.4669259,94.317444,,4.1
SLV,2022,116.49783,32.43349,56.267654,21.647575,7.198616,97.858955,,4.6
SLV,2023,119.51955,31.39715,50.317623,21.96303,4.045547,96.47037,,
SLV,2024,121.687805,32.76069,51.898933,22.188297,0.8537823,,,
SLV,2025,124.72023,31.756702,50.988358,,0.25757053,,,
SMR,1970,6.041051,284.49435,286.88794,25.314955,,,,
SMR,1971,6.474727,284.4944,286.88794,24.848827,,,,
SMR,1972,6.8394475,284.49457,286.88812,24.29603,,,,
SMR,1973,7.710699,284.49414,286.8877,25.82156,,,,
SMR,1974,9.271837,284.4944,286.88794,27.142523,,,,
SMR,1975,10.846481,284.4952,286.8888,26.041975,,,,
SMR,1976,12.7396555,284.4928,286.8864,24.895432,,,,
SMR,1977,15.093583,284.49512,286.88864,24.78124,,,,
SMR,1978,17.198378,284.49777,286.8913,24.147106,,,,
SMR,1979,19.855705,284.4855,286.87924,24.217403,,,,
SMR,1980,23.988827,284.5021,286.89542,25.665873,,,,
SMR,1981,28.495665,284.5057,286.89923,25.783146,,,,
SMR,1982,33.494072,284.44876,286.84314,24.29281,,,,
SMR,1983,38.550583,284.5518,286.9439,22.941797,,,,
SMR,1984,42.69934,284.5166,286.91068,22.777845,,,,
SMR,1985,46.61685,284.2779,286.67477,22.358524,,,,
SMR,1986,50.10771,284.8608,287.2462,21.581085,,,,
SMR,1987,53.118828,284.41104,286.81113,21.583494,,,,
SMR,1988,56.651447,283.56186,285.967,21.97844,,,,
SMR,1989,60.162354,286.60962,288.96048,22.02487,,,,
SMR,1990,65.52527,283.06165,285.50583,22.292227,,,,
SMR,1991,70.49296,281.0143,283.43478,21.889454,,,,
SMR,1992,73.57217,295.75287,297.9408,23.294724,,,,
SMR,1993,76.706604,272.4177,275.14188,24.517593,,,,
SMR,1994,79.67605,274.8723,277.22165,24.514812,,,,
SMR,1995,83.922905,236.73468,232.74179,28.305235,,,,
SMR,1996,87.27818,233.76729,228.64116,27.176567,,,,
SMR,1997,86.55548,246.02615,222.54219,23.99689,,,,
SMR,1998,88.09715,212.4727,190.4112,23.061932,,,,
SMR,1999,89.50205,206.94727,186.79414,25.883814,,,,
SMR,2000,91.857895,202.8241,186.2382,26.763685,,,,
SMR,2001,94.35844,193.4537,178.79749,32.561016,,,,
SMR,2002,96.54423,185.91212,175.4067,37.602737,,,,
SMR,2003,98.90886,185.54126,173.37126,35.774574,1.339,,,
SMR,2004,100.880745,194.92296,177.72733,33.49034,1.429,,,
SMR,2005,102.66953,192.67287,175.30951,33.087593,1.687,,,
SMR,2006,104.69361,206.3013,184.24187,31.890915,2.095,,,
SMR,2007,102.91983,211.55434,186.4154,29.12242,2.537,,,
SMR,2008,106.91533,222.3624,197.78026,30.384329,4.096,,,
SMR,2009,107.93641,205.72672,180.23282,27.287159,2.418,,,
SMR,2010,108.44641,197.52368,171.21896,23.76029,2.595,,,
SMR,2011,108.19074,184.79865,160.35872,22.720814,1.999,,,
SMR,2012,110.395096,178.68561,157.10005,21.407164,2.827,,,
SMR,2013,111.52569,171.37679,149.71428,20.085672,1.6,,,
SMR,2014,111.18409,169.26152,145.42871,16.881155,1.11,,,
SMR,2015,99.99999,174.45267,146.91133,17.3008,0.15,,,
SMR,2016,101.316696,173.06818,147.07793,19.024252,0.57,,,
SMR,2017,103.08301,168.77867,145.07164,20.355476,1.0,,,
SMR,2018,105.210945,166.5975,142.89046,20.341055,1.7252048,,,
SMR,2019,106.172676,163.99725,143.26755,23.477278,0.951,,,
SMR,2020,106.53853,164.4787,140.42447,18.961727,0.215,,,
SMR,2021,108.50036,184.31429,158.1559,17.516981,0.759,,,
SMR,2022,111.500046,197.41235,173.02373,17.793743,7.12,,,
SMR,2023,119.701355,185.99278,154.9906,16.882885,6.079,,,
SMR,2024,121.98605,181.4509,151.52177,16.782955,1.2421651,,,
SMR,2025,124.51128,,,,1.999964,,,
SOM,1960,0.0063151983,13.802612,18.611225,,2.5117738,,,
SOM,1961,0.006933304,17.365055,25.056442,,9.647779,,,
SOM,1962,0.0068761716,13.888125,29.866962,,-0.5586592,,,
SOM,1963,0.0071028224,17.225914,28.194267,,2.8089888,,,
SOM,1964,0.0080335345,17.347036,33.03885,,13.114754,,,
SOM,1965,0.009069453,18.618834,22.403692,,12.922706,,,
SOM,1966,0.008778654,16.23787,24.50441,,-3.2085562,,,
SOM,1967,0.008750174,14.817996,24.15612,,-0.3314917,,,
SOM,1968,0.0090474505,16.166126,23.358723,,3.4368072,,,
SOM,1969,0.009637561,17.357111,25.673737,,6.216506,,,
SOM,1970,0.010467559,11.5864525,16.84492,9.135472,,,,
SOM,1971,0.010408257,13.734094,20.623081,9.5655985,,,,
SOM,1972,0.011449278,15.902778,20.76389,11.284722,,,,
SOM,1973,0.012666122,15.827081,30.582352,12.897463,,,,
SOM,1974,0.0149115585,15.481928,35.451805,20.783133,,,,
SOM,1975,0.017191123,15.990888,30.728928,15.580866,,,,
SOM,1976,0.020159956,13.477142,27.38967,16.188404,,,,
SOM,1977,0.02225056,6.5261626,24.28779,14.098837,,,,
SOM,1978,0.024989467,8.428135,21.590214,14.703364,,,,
SOM,1979,0.028907068,7.412354,28.603228,17.028381,,,,
SOM,1980,0.054807805,4.8728447,16.98864,9.791822,,,,
SOM,1981,0.06560063,3.25535,11.942328,2.0402613,,,,
SOM,1982,0.084252864,5.056508,17.08976,2.586651,,,,
SOM,1983,0.11498087,4.4920154,19.832617,15.394689,,,,
SOM,1984,0.19731683,1.9854465,13.098164,8.936115,,,,
SOM,1985,0.2526013,4.178027,17.028297,8.936877,,,,
SOM,1986,0.35126844,5.780386,22.357952,16.787197,,,,
SOM,1987,0.45561665,5.851729,27.24046,16.767487,,,,
SOM,1988,0.74690294,3.301373,21.069233,18.001001,,,,
SOM,1989,1.5140055,2.2351804,14.089345,21.76797,,,,
SOM,1990,4.7816873,1.3969007,9.035862,21.860546,,,,
SOM,1991,6.4805737,1.0304639,6.286381,18.264078,,,,
SOM,1992,8.100749,1.2112795,7.2821712,17.945608,,,,
SOM,1993,12.528901,0.91144013,5.4279203,19.243656,,,,
SOM,1994,19.521877,1.023892,4.6056423,17.186657,,,,
SOM,1995,25.67127,1.1991138,5.3161964,16.790787,,,,
SOM,1996,33.35529,1.4010999,6.141413,16.403248,,,,
SOM,1997,44.56637,1.6425953,7.0959454,16.030361,,,,
SOM,1998,54.351204,1.6469994,8.215569,15.14523,,,,
SOM,1999,62.17108,2.0469282,9.504927,14.984178,,,,
SOM,2000,71.25416,2.5456686,11.003983,14.8347435,,,,
SOM,2001,77.12791,2.9962814,12.76474,14.540691,,,,
SOM,2002,83.08254,3.5321028,14.830083,14.274426,,,,
SOM,2003,88.29969,3.328591,16.181114,12.5610075,,,,
SOM,2004,94.30019,3.9245899,18.82494,12.321718,,,,
SOM,2005,109.4484,5.68809,23.58273,13.611518,,,,
SOM,2006,101.931725,6.782134,27.660837,13.492634,,,,
SOM,2007,105.51685,7.599307,31.885672,12.955292,,,,
SOM,2008,107.690384,9.498367,38.39472,13.294927,,,,
SOM,2009,110.24924,11.394024,45.56893,13.322514,,,,
SOM,2010,93.32941,13.823276,54.49847,13.425169,,,,
SOM,2011,90.63424,17.069044,66.207085,13.815294,,,,
SOM,2012,88.77075,21.114809,80.99884,14.28205,,,,
SOM,2013,83.4086,19.09491,72.13989,12.933388,2.8002264,,,
SOM,2014,94.781944,18.019886,66.95309,12.074619,1.2996755,,,
SOM,2015,107.712845,15.629675,60.048183,11.664008,0.91299963,,,
SOM,2016,116.29711,14.436477,56.746975,11.500473,0.023780823,,,
SOM,2017,113.34628,12.045565,56.0351,12.772661,3.9559302,,,
SOM,2018,111.47798,14.213133,59.60879,16.105677,4.2666597,,,
SOM,2019,119.21238,13.067592,57.23859,16.083189,4.7081046,,,
SOM,2020,122.21932,13.653222,62.04219,16.006027,4.113204,,,
SOM,2021,129.8681,16.153522,62.93758,17.977646,4.6256337,,,
SOM,2022,136.01643,17.681074,73.076546,23.649908,6.7787523,,,
SOM,2023,140.21378,21.940311,81.19011,23.610477,,,,
SOM,2024,147.07867,31.213438,99.12252,26.750795,5.000315,,,
SOM,2025,,,,,4.200076,,,
SRB,1960,,,,,,,,
SRB,1961,,,,,,,,
SRB,1962,,,,,,,,
SRB,1963,,,,,,,,
SRB,1964,,,,,,,,
SRB,1965,,,,,,,,
SRB,1966,,,,,,,,
SRB,1967,,,,,,,,
SRB,1968,,,,,,,,
SRB,1969,,,,,,,,
SRB,1970,,,,,,,,
SRB,1971,,,,,,,,
SRB,1972,,,,,,,,
SRB,1973,,,,,,,,
SRB,1974,,,,,,,,
SRB,1975,,,,,,,,
SRB,1976,,,,,,,,
SRB,1977,,,,,,,,
SRB,1978,,,,,,,,
SRB,1979,,,,,,,,
SRB,1980,,,,,,,,
SRB,1981,,,,,,,,
SRB,1982,,,,,,,,
SRB,1983,,,,,,,,
SRB,1984,,,,,,,,
SRB,1985,,,,,,,,
SRB,1986,,,,,,,,
SRB,1987,,,,,,,,
SRB,1988,,,,,,,,
SRB,1989,,,,,,,,
SRB,1990,3.1909395e-12,8.555911,13.565496,11.117716,,,,
SRB,1991,7.0837585e-12,8.90844,14.1088295,11.143199,,,,
SRB,1992,6.3937694e-10,7.97293,12.636964,11.144436,,,,
SRB,1993,1.4194171,8.783913,13.960108,11.066958,,,,
SRB,1994,1.4619995,9.661794,15.243329,10.966908,5.64866e+09,124.98066,,
SRB,1995,2.5372317,4.8517184,7.722777,10.636394,82.59716,214.85266,,
SRB,1996,4.7087007,10.5136175,16.805387,10.392496,95.66109,142.69443,,
SRB,1997,5.551525,12.789284,19.888737,11.230847,23.317423,152.76244,,
SRB,1998,6.9161825,17.346907,21.820068,11.248924,30.0,119.48712,,
SRB,1999,8.91284,9.975566,14.222375,10.47471,41.1,146.36493,,
SRB,2000,15.973444,8.242933,12.86611,11.609955,70.0,49.872974,,
SRB,2001,29.415537,19.71885,34.17623,11.829634,80.744,86.85005,,
SRB,2002,35.03441,19.190012,35.11287,14.664383,8.868,93.15564,,
SRB,2003,39.423756,22.059298,36.235374,16.60344,2.901,91.03168,,18.198837
SRB,2004,42.62838,24.48021,47.807407,19.39122,10.602,89.74264,,21.3053
SRB,2005,48.547615,27.604105,44.388443,19.254267,16.253,88.54441,,17.2193
SRB,2006,55.26623,28.966766,46.56247,21.183664,10.732,94.51237,,13.455738
SRB,2007,60.147167,26.249355,46.46723,23.600124,6.002,104.74663,,6.4841666
SRB,2008,65.860176,27.384409,48.358833,23.470963,12.38654,113.6014,,5.15375
SRB,2009,71.41675,25.344574,38.15715,18.598095,8.1320095,106.19762,,13.725833
SRB,2010,74.952095,30.988226,42.720634,17.545094,6.136114,97.481804,,11.001667
SRB,2011,83.19857,31.723577,44.025787,17.324903,11.138075,106.50678,,12.698334
SRB,2012,88.22713,34.424576,47.652107,19.94885,7.325328,98.55067,,13.084167
SRB,2013,95.1098,38.227272,46.104984,16.373558,7.700124,106.85422,,9.7175
SRB,2014,97.87693,40.32317,48.05834,15.87141,2.1014414,105.18134,,7.954167
SRB,2015,100.0,43.385124,50.143024,16.801882,1.3921639,100.0,,5.8616667
SRB,2016,101.54383,46.453667,51.237022,16.993273,1.1221621,99.377144,,3.7058334
SRB,2017,104.58745,48.13245,54.607986,17.777115,3.131,103.20345,,3.06
SRB,2018,106.6792,48.670208,56.8935,19.949703,1.95,108.185,,
SRB,2019,109.18384,48.961,58.616318,22.276861,1.85,108.02661,,
SRB,2020,112.07651,46.105087,54.219376,21.44965,1.5755329,110.33129,,1.8
SRB,2021,118.447,52.3404,60.0019,23.051289,4.085103,112.43753,,
SRB,2022,130.83455,60.738163,71.175125,23.911062,11.981512,115.20063,,3.9
SRB,2023,149.06017,55.07461,59.41746,23.372562,12.371904,125.02422,,
SRB,2024,158.52542,53.583763,58.14126,23.795418,4.6664324,126.329765,,
SRB,2025,165.6419,54.313087,58.610405,22.839264,3.8830898,127.67918,,
SSD,2008,41.52554,68.87213,40.010807,14.823122,,,,
SSD,2009,34.90866,61.452538,44.277134,14.402239,5.0062737,,,
SSD,2010,42.69179,62.30621,38.263603,11.1430435,1.1696218,,,
SSD,2011,66.84456,66.35665,34.239025,9.751742,46.852177,,,
SSD,2012,63.15956,9.636617,63.593678,12.913863,45.078,,,3.0
SSD,2013,80.0494,28.47325,48.79049,9.136449,-0.039,,,3.0
SSD,2014,90.9442,35.35417,47.270523,7.8968444,1.656,,,3.0
SSD,2015,58.922623,40.678032,225.48706,19.993368,52.813,,,3.0
SSD,2016,379.2466,62.011196,147.10947,12.858141,379.849,,,9.68275
SSD,2017,1041.7952,69.47622,154.68774,17.51326,187.867,,,20.185
SSD,2018,2828.4841,39.74054,62.74989,13.674911,83.49,,,20.41
SSD,2019,5765.3345,20.828405,28.596933,8.10838,51.187,,,20.41
SSD,2020,6907.2124,14.163317,38.109108,8.658395,29.675844,,,20.41
SSD,2021,9992.647,36.453545,37.732716,8.900949,30.229,,,20.41
SSD,2022,23139.514,42.755825,27.58096,6.77109,-6.6873207,,,20.41
SSD,2023,38398.113,44.582706,20.594872,3.8501909,2.3828044,,,20.41
SSD,2024,78942.54,41.264023,28.636183,6.50741,91.44082,,,20.41
SSD,2025,133171.12,,,,79.34313,,,20.41
STP,1960,,,,,0.0,,,
STP,1961,,,,,0.0,,,
STP,1962,,,,,1.7045455,,,
STP,1963,0.042601503,26.367455,22.574411,,1.1173184,,,
STP,1964,0.044580437,24.080542,21.424965,,1.1049724,,,
STP,1965,0.047297683,19.298565,19.184328,,3.2786884,,,
STP,1966,0.050269287,20.55304,18.36396,,-0.52910054,,,
STP,1967,0.05458093,22.948742,15.785708,,4.255319,,,
STP,1968,0.056673087,22.959414,16.889584,,2.5510204,,,
STP,1969,0.05839477,20.98254,18.969719,,0.99502486,,,
STP,1970,0.059814967,18.519442,20.413925,8.846522,4.32,,,
STP,1971,0.056109965,14.90022,19.102425,9.293136,5.65,,,
STP,1972,0.05813722,15.037807,17.19707,8.577098,5.53,,,
STP,1973,0.07010739,20.159971,17.476288,6.6890273,9.97,,,
STP,1974,0.070970684,25.688457,20.16619,6.9435267,18.43,,,
STP,1975,0.070381455,12.899731,20.212002,8.937975,29.7,,,
STP,1976,0.07095625,13.895578,27.171053,10.398339,10.9,,,
STP,1977,0.06754493,21.138765,35.792515,18.901346,7.39,,,
STP,1978,0.07068578,25.706942,42.540863,10.3679285,10.33,,,
STP,1979,0.0703104,29.079792,52.31006,13.339551,5.48,,,
STP,1980,0.08763487,22.354376,50.800026,11.400006,0.216,201.62442,,
STP,1981,0.11033575,22.354359,50.799984,11.399987,11.483,209.71252,,
STP,1982,0.10990229,22.705597,50.80001,11.399984,0.4,203.4598,,
STP,1983,0.11041808,20.588255,50.800026,11.40002,7.0,221.4106,,
STP,1984,0.1276296,29.189274,50.8,11.4,3.2,226.40643,,
STP,1985,0.124763936,17.098328,50.800007,11.400005,0.1,221.89459,,
STP,1986,0.1606146,19.572227,50.766743,13.599688,13.9,241.88768,,
STP,1987,0.23249623,19.707058,43.974705,15.279625,25.0,187.64235,,
STP,1988,0.30996853,29.448,56.12414,19.63042,44.277,159.39615,,
STP,1989,0.43196443,22.979095,90.39665,24.331007,42.886,156.31552,,
STP,1990,0.61442214,14.484234,72.4598,31.2548,42.248,165.35612,,
STP,1991,0.7701493,18.934443,77.568596,36.836285,46.48,163.31567,,
STP,1992,1.0748098,22.441622,89.26569,38.768673,33.697,125.40415,,
STP,1993,1.8850838,22.057396,88.97825,35.317284,25.5,124.80201,,
STP,1994,3.2836196,23.697624,82.76002,41.59321,51.16,107.90832,,
STP,1995,4.927528,20.618784,100.091225,68.10436,36.8,68.788826,,
STP,1996,9.817405,23.709536,93.61525,56.15801,42.047,62.82361,,
STP,1997,13.657383,28.32365,93.95238,49.14794,69.049,54.979607,,
STP,1998,15.842566,29.667194,72.46998,35.795994,42.105,52.792633,,
STP,1999,17.09489,35.135,84.61377,40.21265,11.011,56.820347,,
STP,2000,18.80028,35.12108,94.99057,35.8194,11.011,60.624615,,
STP,2001,20.15098,14.499611,51.0755,28.627375,9.219,60.369133,,
STP,2002,22.486526,17.49203,47.74861,26.836325,10.13,61.067505,,
STP,2003,25.38616,15.594887,46.587204,27.306679,9.793,55.742485,,
STP,2004,28.40478,13.547384,48.680195,26.498184,13.285,54.021458,,
STP,2005,34.02322,12.98182,42.758743,26.835636,17.152,57.667946,,
STP,2006,39.25714,11.9132,56.97604,22.998922,23.075,58.148132,,
STP,2007,44.677055,9.375498,58.05872,28.113976,18.55,57.873592,,
STP,2008,58.866867,9.32411,63.479164,18.445108,31.991,65.55312,,
STP,2009,67.08078,8.646744,62.381447,21.022259,16.957,73.19027,,
STP,2010,71.75315,10.787651,73.862595,25.486933,13.339,72.42046,,
STP,2011,80.13444,11.049167,75.06309,22.277243,14.321,80.86222,,
STP,2012,85.317345,10.860843,72.34216,16.392294,10.638,85.04738,,
STP,2013,91.46236,16.1171,67.34107,16.926888,8.106,92.93168,,
STP,2014,95.6904,29.026705,85.74325,16.05487,6.988,99.05721,,
STP,2015,100.00001,33.70814,78.95145,14.418128,5.256,100.0,,
STP,2016,107.05348,31.924541,68.470924,12.983971,5.433,105.98175,,
STP,2017,111.42209,27.10561,65.79175,15.090619,5.693,111.327896,,
STP,2018,121.36056,21.033789,58.166504,13.584379,7.87,120.16795,,
STP,2019,135.03108,16.71956,50.855225,11.834472,8.356,126.23294,,
STP,2020,147.54613,10.610047,38.053955,11.696636,7.867,139.35835,,
STP,2021,155.16588,15.102273,42.83808,10.040752,8.138,148.00475,,
STP,2022,179.65207,19.672295,45.319744,8.179164,18.005634,158.59854,,
STP,2023,218.61588,14.484646,33.284206,6.2068458,23.861238,185.83626,,
STP,2024,261.65686,16.419739,40.48068,8.142254,14.351928,,,
STP,2025,297.84097,,,,10.800041,,,
SUN,1960,,,,,0.0,,,
SUN,1961,,,,,-0.990099,,,
SUN,1962,,,,,1.0,,,
SUN,1963,,,,,0.990099,,,
SUN,1964,,,,,0.0,,,
SUN,1965,,,,,,,,
SUN,1966,,,,,,,,
SUN,1967,,,,,,,,
SUN,1968,,,,,,,,
SUN,1969,,,,,,,,
SUN,1970,48.903133,3.0152721,2.763583,36.42294,,,,
SUN,1971,49.21764,3.0940533,2.7968144,35.84439,,,,
SUN,1972,50.69177,3.062765,3.2010107,33.906017,,,,
SUN,1973,50.378098,3.5290213,3.4714687,36.024082,,,,
SUN,1974,50.9951,4.447961,4.0385933,34.77442,,,,
SUN,1975,52.981087,4.9475527,5.490382,32.865444,,,,
SUN,1976,53.362194,5.467387,5.606032,33.30969,,,,
SUN,1977,54.306946,6.222007,5.6302733,33.05511,,,,
SUN,1978,55.723312,6.337387,6.1391287,33.09205,,,,
SUN,1979,57.61616,7.3235555,6.539018,31.18183,,,,
SUN,1980,57.830814,8.167866,7.316809,29.535707,,,,
SUN,1981,58.63573,8.929658,8.229705,29.201853,,,,
SUN,1982,60.564037,9.202819,8.218782,32.362015,,,,
SUN,1983,60.615093,9.457955,8.301474,33.016373,,,,
SUN,1984,60.739727,9.943851,8.739053,33.53737,,,,
SUN,1985,60.403313,9.547961,9.122924,32.639595,,,,
SUN,1986,60.091095,8.730961,8.002381,32.668575,,,,
SUN,1987,60.338245,8.432889,7.516984,32.770134,,,,
SUN,1988,60.685837,7.827622,7.5855813,32.201347,,,,
SUN,1989,63.37936,7.452704,7.82082,23.065372,,,,
SUN,1990,70.329605,6.0756803,7.0727606,29.345621,,,,
SUN,1991,146.68652,4.468655,4.3485236,,,,,
SUN,1992,2709.9863,,,,,,,
SUN,1993,,,,,,,,
SUN,1994,,,,,,,,
SUN,1995,,,,,,,,
SUN,1996,,,,,,,,
SUN,1997,,,,,,,,
SUN,1998,,,,,,,,
SUN,1999,,,,,,,,
SUN,2000,,,,,,,,
SUN,2001,,,,,,,,
SUN,2002,,,,,,,,
SUN,2003,,,,,,,,
SUN,2004,,,,,,,,
SUN,2005,,,,,,,,
SUN,2006,,,,,,,,
SUN,2007,,,,,,,,
SUN,2008,,,,,,,,
SUN,2009,,,,,,,,
SUN,2010,,,,,,,,
SUN,2011,,,,,,,,
SUN,2012,,,,,,,,
SUN,2013,,,,,,,,
SUN,2014,,,,,,,,
SUN,2015,,,,,,,,
SUN,2016,,,,,,,,
SUN,2017,,,,,,,,
SUN,2018,,,,,,,,
SUN,2019,,,,,,,,
SUN,2020,,,,,,,,
SUN,2021,,,,,,,,
SUN,2022,,,,,,,,
SUR,1960,0.0070462343,52.513706,62.80255,,2.857143,1488.7501,,
SUR,1961,0.0072666486,46.745243,58.499043,,1.7094017,1489.7322,,
